1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
7.2093402573425545,-13.815510557964274,0.6931476805598203,No,-13.815510557964274,Unf,36.76955263529868,146.51988750922152,Unf,7.603897969020386,7.2093402573425545,Gd,65.03845017372416,3.850147622986654,-13.815510557964274,5.4847969376400325,1.6094381124340804,1.945910291912446,154.5879417353648,7.603897969020386,7.6043963492945945,12.249610947549444
7.426549072992543,-13.815510557964274,1.3862946111198593,No,-13.815510557964274,Unf,40.987803076037146,161.41998768031166,Unf,7.588829878813886,7.426549072992543,TA,107.2380529522986,4.2341065190900125,5.099866433921759,-13.815510557964274,1.7917596358947079,1.6094381124340804,177.79202918970455,7.588829878813886,7.588829878813886,11.827042533626392
6.912742821488201,6.885509671057312,1.0986126220013874,No,6.542471961947727,GLQ,16.852299576022258,152.33852219999335,Fin,7.60040233500065,7.592366129024082,Gd,103.74005976959913,4.2341065190900125,5.840641660280375,-13.815510557964274,1.6094381124340804,1.945910291912446,125.4530793432792,7.60040233500065,7.60040233500065,12.323855681191002
6.802394764435422,-13.815510557964274,1.0986126220013874,Av,6.645090970806034,ALQ,9.746794396107882,100.83374951438928,RFn,7.584264818897448,6.802394764435422,TA,88.5324799212131,4.219507719881989,-13.815510557964274,4.969813306520445,1.6094381124340804,1.6094381124340804,115.80270768866573,7.584264818897448,7.584264818897448,11.719939634362685
6.986566460330641,-13.815510557964274,0.6931476805598203,No,5.817111162939395,BLQ,27.31300058580163,87.49749370294603,Unf,7.574558484715827,6.986566460330641,TA,108.00000000462963,4.094344578888768,5.32787617364395,4.86753445814789,1.6094381124340804,1.7917596358947079,133.90726618809282,7.574558484715827,7.575584652070613,11.688558033621776
7.180831199805591,-13.815510557964274,1.0986126220013874,No,6.826545224641192,Rec,19.798989898477146,102.46343349288705,RFn,7.579167967907063,7.180831199805591,TA,91.65151390457225,4.248495256335073,-13.815510557964274,-13.815510557964274,1.7917596358947079,1.6094381124340804,151.7743600702287,7.579167967907063,7.579167967907063,11.884489021409609
6.96696713955649,6.759255271823786,1.0986126220013874,No,6.513230112395987,GLQ,8.717797944435281,169.88611600647954,RFn,7.596894438646552,7.5616417461088,Gd,100.92571526127522,4.6728288438077,-13.815510557964274,3.6635616717706716,1.6094381124340804,1.945910291912446,105.67943814147145,7.596894438646552,7.596894438646552,12.154779351147887
6.897704944138737,-13.815510557964274,1.0986126220013874,No,6.376726949599307,Unf,20.049937680701156,9.999998851781368e-07,Unf,7.590346946107871,6.897704944138737,TA,89.8331787314687,4.094344578888768,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.3862946111198593,126.44459845429009,7.597897951023288,7.598399329825217,11.724805824013819
7.11314210952142,-13.815510557964274,1.0986126220013874,No,-13.815510557964274,Unf,35.04283095013872,96.17333888956992,Unf,7.583756301215759,7.11314210952142,Gd,92.43376007174002,4.2341065190900125,-13.815510557964274,4.174387285280252,1.7917596358947079,1.6094381124340804,145.29570497241144,7.583756301215759,7.603897969020386,11.914047823650952
6.8200163657658335,-13.815510557964274,1.3862946111198593,No,5.700443576735168,ALQ,24.718414208844386,65.02046401348487,Unf,7.55747290213694,7.509883061702559,Ex,50.00000001,3.912023025428146,-13.815510557964274,-13.815510557964274,2.079441666679828,1.945910291912446,119.7489843894539,7.55747290213694,7.603399340239423,11.951180395907835
6.813444600609797,-13.815510557964274,1.3862946111198593,No,6.22851100556357,Rec,20.074859924791504,205.25844979051882,Unf,7.600902460042082,7.233455419343461,TA,92.3038460791315,4.262679891125822,-13.815510557964274,-13.815510557964274,1.3862946111198593,1.6094381124340804,119.7489843894539,7.5766097674853325,7.5766097674853325,12.019743067344704
6.742880636971148,-13.815510557964274,9.999994999180668e-07,Gd,6.495265557447582,GLQ,13.638181733647635,135.17041656863177,Fin,7.602900462703757,6.742880636971148,Gd,66.61831580729132,4.2341065190900125,5.129898720840234,-13.815510557964274,1.6094381124340804,1.7917596358947079,114.41239824133706,7.602900462703757,7.602900462703757,11.881034786541544
6.704414356189597,-13.815510557964274,0.6931476805598203,Gd,4.644390908756757,LwQ,0.001,158.56885102566667,Unf,7.582229194785885,6.704414356189597,TA,92.04346799746303,4.700480374883325,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.6094381124340804,111.60299534042507,7.582229194785885,7.582229194785885,11.608235644783644
6.553933405450312,6.658011047154445,1.0986126220013874,No,-13.815510557964274,Unf,26.495282617854823,115.50386279878605,Fin,7.597897951023288,7.300472814943018,TA,90.13878189214674,4.174387285280252,-13.815510557964274,3.5835189662338873,1.6094381124340804,1.7917596358947079,101.2523886581543,7.597897951023288,7.598399329825217,12.066810578202412
6.849066283693903,6.838405201919155,1.3862946111198593,No,6.091309884340141,ALQ,21.424285308966553,164.25631195023325,RFn,7.587817220500012,7.536897130099219,Gd,95.49869109574225,4.330733353444225,5.598421962702078,4.2341065190900125,1.7917596358947079,1.7917596358947079,118.98266514602022,7.587817220500012,7.587817220500012,12.128111104065868
6.8200163657658335,6.7165947747316315,1.3862946111198593,No,5.375278412313794,BLQ,26.45751312954413,136.16824233579413,Unf,7.562681247241366,7.462789157986501,Gd,132.93231360733927,4.795790553861204,-13.815510557964274,5.129898720840234,2.1972246884473243,2.079441666679828,120.25834280886218,7.540090320676675,7.593877845108643,12.031719258391348
6.645090970806034,6.689599270422748,1.0986126220013874,No,5.9348941982650905,GLQ,19.442222120940805,140.13825014044733,Unf,7.600902460042082,7.3607399036940055,Gd,46.01086829217636,4.2341065190900125,5.375278412313794,3.465735934049726,1.6094381124340804,1.7917596358947079,106.22551910446833,7.600902460042082,7.600902460042082,12.086725887903242
6.44571982097288,-13.815510557964274,9.999994999180668e-07,Av,4.875197330834739,BLQ,0.001,9.999998851781368e-07,Unf,7.590346946107871,6.44571982097288,TA,44.00000001136364,3.0445224853424695,-13.815510557964274,-13.815510557964274,1.7917596358947079,1.3862946111198593,94.40060934026103,7.585788822239649,7.585788822239649,11.3445068133571
7.437206367460221,-13.815510557964274,1.0986126220013874,No,7.118016205275706,GLQ,21.540659251749933,215.77365070108647,Unf,7.6043963492945945,7.437206367460221,Ex,115.2649122716883,4.454347307881415,5.828945620551384,4.1588830989846715,1.6094381124340804,2.1972246884473243,179.01545915615822,7.6043963492945945,7.6048944813096275,12.676076274779033
6.723832442023132,5.950642555191894,0.6931476805598203,No,6.091309884340141,Rec,19.748417683449983,113.6684741061657,Unf,7.574045005885811,7.103322063348481,TA,92.08691547120036,4.382026647173881,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.6094381124340804,113.01257735162473,7.574045005885811,7.575584652070613,11.682668239565762
7.482118924115179,-13.815510557964274,1.3862946111198593,No,-13.815510557964274,Unf,39.79949749682777,241.4297482256725,Unf,7.584773078120329,7.482118924115179,TA,107.12142643281035,4.442651268255022,4.553876902126857,3.2188758648682,1.6094381124340804,1.6094381124340804,171.18512605267773,7.579678823601181,7.579678823601181,11.608235644783644
6.913737351653721,6.645090970806034,1.0986126220013874,No,6.240275847120087,ALQ,15.066519206505529,136.4173612515581,Unf,7.597396320714551,7.481555702472897,Gd,96.52460826649337,4.317488126869644,4.919980933127395,4.2766661329049445,1.6094381124340804,1.945910291912446,104.76578227640914,7.597396320714551,7.597396320714551,12.269047444696257
6.815639991170823,-13.815510557964274,0.6931476805598203,Av,6.650279049881083,GLQ,10.723805341388848,147.4943410265169,RFn,7.589841512688219,6.815639991170823,TA,86.83317339012781,4.2341065190900125,-13.815510557964274,-13.815510557964274,1.7917596358947079,1.7917596358947079,117.87085748502581,7.589841512688219,7.589841512688219,11.957611286238084
7.043159916861702,-13.815510557964274,1.3862946111198593,Av,6.484635237161969,GLQ,22.135943643766353,230.4164836901272,RFn,7.600902460042082,7.695303135418525,Gd,119.41524191241251,4.430816810748075,5.857933157340602,4.430816810748075,1.6094381124340804,2.079441666679828,138.88557457445353,7.600902460042082,7.600902460042082,12.429216196848383
7.623641947000331,-13.815510557964274,1.0986126220013874,Mn,-13.815510557964274,Unf,45.23273152264851,229.98981212042352,Fin,7.6048944813096275,7.623641947000331,Gd,108.83014288789664,4.382026647173881,6.139884554381427,4.406719259459375,1.6094381124340804,2.079441666679828,201.82102769926922,7.6048944813096275,7.6048944813096275,12.827992316804435
6.5916737333804,6.5750758419943205,1.0986126220013874,Gd,6.4035741995904445,GLQ,11.180339932220308,131.66069546054686,Unf,7.5989004573724115,7.276556403410273,TA,147.89185238207006,4.04305128537841,-13.815510557964274,3.09104249881286,1.6094381124340804,1.945910291912446,103.7555930713224,7.5989004573724115,7.599401333916567,12.072541252911366
7.353081921156047,-13.815510557964274,0.6931476805598203,No,7.050122521136362,GLQ,20.199009901477844,168.0157299253233,Fin,7.603399340239423,7.353081921156047,Ex,85.51608036504012,4.094344578888768,5.505331539997403,3.850147622986654,1.6094381124340804,2.1972246884473243,169.5809321213527,7.603399340239423,7.603399340239423,12.53357621217223
6.782192057140578,-13.815510557964274,1.0589261276029098,No,4.927253692403581,LwQ,16.613247755932612,145.29912067624144,Unf,7.590852124193631,6.782192057140578,TA,87.74964387961926,4.248495256335073,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.6094381124340804,117.35573361127521,7.58680353566968,7.58680353566968,11.630708500635501
6.815639991170823,7.074963198812068,1.3862946111198593,No,-13.815510557964274,Unf,30.199337757639654,181.67135363937703,Fin,7.6024013361650695,7.646831391908037,Gd,96.8245836603494,4.317488126869644,-13.815510557964274,5.2040066925713,1.6094381124340804,1.945910291912446,119.91890499559776,7.6024013361650695,7.602900462703757,12.479909311163704
7.313220387756968,-13.815510557964274,1.0986126220013874,Av,6.9392539470105,GLQ,20.760539516110846,203.49051755064355,RFn,7.597897951023288,7.871692664705034,Gd,110.70682002930081,4.584967488874653,5.891644214588202,3.465735934049726,1.6094381124340804,2.079441666679828,162.64746494267288,7.597897951023288,7.598399329825217,12.69158046131495
7.676937146281472,-13.815510557964274,1.3862946111198593,Av,6.167516492984777,ALQ,26.925824054242053,172.6803448211727,Unf,7.575584652070613,7.676937146281472,Gd,112.31651704446679,4.430816810748075,-13.815510557964274,3.367295864469232,1.945910291912446,1.7917596358947079,143.30504722523185,7.575584652070613,7.601402335083484,12.4008167223268
7.215239979465392,-13.815510557964274,1.0589261276029098,No,5.950642555191894,ALQ,0.001,171.75043117981295,Unf,7.581719640634993,7.215239979465392,TA,84.46300966103446,4.094344578888768,-13.815510557964274,3.912023025428146,1.6094381124340804,1.6094381124340804,68.44573236081418,7.578145472930975,7.578145472930975,11.775289729445412
7.177782416958556,-13.815510557964274,1.0986126220013874,Av,3.1780538720146114,GLQ,35.860842168025,130.14807763063857,Fin,7.603399340239423,7.177782416958556,Gd,93.63225940347697,4.174387285280252,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.945910291912446,151.4764935861729,7.603399340239423,7.603399340239423,12.013640144991552
7.515344571725098,-13.815510557964274,1.0986126220013874,Mn,6.946013992061691,GLQ,28.231188444697118,235.94216444970832,Fin,7.602900462703757,7.515344571725098,Gd,106.59268268037914,4.6728288438077,3.7376696420928917,5.22035583048373,1.6094381124340804,2.079441666679828,188.24436662425023,7.602900462703757,7.603399340239423,12.542544882154958
7.306531399610646,7.1731917432534695,1.3862946111198593,No,6.535241272465037,Unf,27.802877566899436,224.85124514991992,Fin,7.598399329825217,7.9352295401748165,Ex,123.0365799305231,5.159055304961655,6.22653667126375,4.983606628557651,1.6094381124340804,2.079441666679828,162.57586495925074,7.598399329825217,7.5989004573724115,12.906691840931302
7.454719949942705,-13.815510557964274,1.7917596358947079,No,3.688879479113936,GLQ,37.73592454147639,117.8511060992038,Unf,7.601901960374667,7.454719949942705,TA,103.07278981865194,4.2341065190900125,4.430816810748075,-13.815510557964274,1.3862946111198593,1.6094381124340804,181.0441420778988,7.582738489423576,7.582738489423576,11.68687877210207
6.715383387546802,-13.815510557964274,0.6931476805598203,No,5.1929568564457655,LwQ,0.001,205.25844979051882,RFn,7.582229194785885,6.715383387546802,TA,90.74690077903487,3.8918203185187896,-13.815510557964274,3.912023025428146,1.945910291912446,1.6094381124340804,112.39710142629364,7.578145472930975,7.598399329825217,11.736069016292438
6.795705776292082,-13.815510557964274,1.0986126220013874,Av,5.2040066925713,LwQ,0.001,106.23682028280652,Unf,7.588829878813886,6.795705776292082,TA,103.19883720759648,4.317488126869644,-13.815510557964274,-13.815510557964274,1.7917596358947079,1.6094381124340804,118.38472519603036,7.588829878813886,7.588829878813886,11.761346823476506
6.822197391709815,6.639875835133726,1.0986126220013874,No,5.420535003697065,LwQ,13.85640649663541,140.13825014044733,RFn,7.589841512688219,7.428333194784983,TA,105.75443253594622,4.248495256335073,4.521788587918605,-13.815510557964274,1.6094381124340804,1.7917596358947079,120.42786081487993,7.589841512688219,7.589841512688219,12.058152515459348
6.83518458722257,-13.815510557964274,0.6931476805598203,None,-13.815510557964274,Unf,0.001,106.23682028280652,Unf,7.573531263259825,6.83518458722257,Gd,105.35653753327318,4.094344578888768,-13.815510557964274,-13.815510557964274,1.945910291912446,1.3862946111198593,9.999998191439196e-07,7.573531263259825,7.603897969020386,11.349229372311218
7.360103973625284,6.99942246842037,1.0986126220013874,Av,6.923628629122679,GLQ,23.579652266307914,206.58144362569357,Fin,7.6024013361650695,7.889084407410327,Ex,116.99572642195099,4.700480374883325,6.498282150982458,-13.815510557964274,1.6094381124340804,2.1972246884473243,170.3492137894143,7.6024013361650695,7.602900462703757,12.929991484759297
6.978213743562665,-13.815510557964274,1.0986126220013874,No,6.728628614280874,ALQ,15.394804350819143,158.3305745577164,RFn,7.5832475248122675,6.978213743562665,TA,101.43470806878679,4.369447865125249,5.12396398535564,-13.815510557964274,1.945910291912446,1.6094381124340804,133.1876276047748,7.5832475248122675,7.5832475248122675,11.957611286238084
7.195937227225194,-13.815510557964274,0.6931476805598203,No,6.530877629183611,ALQ,25.768197472854013,185.09431431230624,RFn,7.589335823676434,7.195937227225194,TA,98.23441352703237,4.382026647173881,5.886104034227934,2.772588784739779,1.6094381124340804,1.7917596358947079,154.44057719238197,7.589335823676434,7.589335823676434,12.031123843071589
6.669498091126915,-13.815510557964274,0.6931476805598203,No,5.583496312541097,Rec,22.84731933947613,9.999998851781368e-07,Unf,7.590346946107871,6.669498091126915,TA,86.2902080250129,4.2341065190900125,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.3862946111198593,109.1119463157989,7.570958583684209,7.575584652070613,11.512925464980228
7.4048875762243975,-13.815510557964274,0.6931476805598203,Gd,7.325148958614337,GLQ,0.001,171.0520177478328,Fin,7.595387279356737,7.4048875762243975,Gd,113.13708499426703,4.2341065190900125,4.976733749317126,-13.815510557964274,1.6094381124340804,1.945910291912446,166.55866760008817,7.595387279356737,7.595387279356737,12.524526376652345
6.770789425055769,-13.815510557964274,1.0986126220013874,No,-13.815510557964274,Unf,29.29163704882334,149.92221283727966,Unf,7.587817220500012,6.770789425055769,TA,91.07140056570998,4.248495256335073,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.3862946111198593,115.28244088004587,7.586296307660077,7.586296307660077,11.719939634362685
6.643789734449755,6.498282150982458,0.6931476805598203,No,-13.815510557964274,Unf,16.248076840044792,119.92602863858076,Unf,7.554858521564236,7.266827348218915,TA,97.97958971643023,4.094344578888768,-13.815510557964274,-13.815510557964274,1.945910291912446,1.6094381124340804,53.59551633550808,7.554858521564236,7.601901960374667,11.790557201576084
6.803505258718216,6.802394764435422,1.0986126220013874,No,-13.815510557964274,Unf,29.883105611699733,222.69990793165624,Unf,7.603399340239423,7.4960973457312035,Gd,102.28880682166549,4.2766661329049445,-13.815510557964274,4.753590199727054,1.6094381124340804,2.079441666679828,118.2991673227224,7.603399340239423,7.603399340239423,12.387977448831954
7.021976423964221,-13.815510557964274,1.0986126220013874,No,6.478509643744667,Rec,21.67948341174208,149.92221283727966,Unf,7.582229194785885,7.021976423964221,TA,93.8935567597692,4.382026647173881,-13.815510557964274,4.382026647173881,1.7917596358947079,1.6094381124340804,137.0010451713237,7.582229194785885,7.582229194785885,11.842229212120023
6.670766322113302,-13.815510557964274,0.6931476805598203,No,4.644390908756757,ALQ,22.715633405212365,90.32270917846229,Unf,7.574558484715827,6.670766322113302,TA,77.45966693060332,3.912023025428146,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.6094381124340804,109.20145746779747,7.574558484715827,7.575584652070613,11.652687407354083
6.960347730050074,-13.815510557964274,1.0986126220013874,Gd,6.637258032595073,GLQ,13.152946475980201,149.92221283727966,RFn,7.582229194785885,6.960347730050074,Gd,93.8083152017986,4.382026647173881,5.049856013659793,-13.815510557964274,1.945910291912446,1.7917596358947079,121.94756656420556,7.582229194785885,7.582229194785885,11.831379196096035
6.954638865835186,-13.815510557964274,1.0986126220013874,No,6.373319791283497,BLQ,21.49418528346678,100.28880082365856,Unf,7.57865685110601,6.954638865835186,TA,100.75713374744242,4.2766661329049445,4.787491751115379,2.9957323235539897,1.6094381124340804,1.6094381124340804,131.1770890467972,7.57865685110601,7.57865685110601,11.813030057427975
7.119635638826698,-13.815510557964274,0.6931476805598203,No,5.886104034227934,BLQ,26.64582520771312,141.8646841434416,Unf,7.579167967907063,7.119635638826698,Gd,100.05498488831029,4.2766661329049445,4.1588830989846715,-13.815510557964274,1.7917596358947079,1.6094381124340804,132.94726378089655,7.579167967907063,7.5989004573724115,11.80894766170445
7.049254842123892,-13.815510557964274,1.0986126220013874,Av,6.921658185137321,GLQ,11.747340167033556,150.8901075992895,RFn,7.582738489423576,7.049254842123892,TA,118.79393924354895,4.2341065190900125,4.454347307881415,-13.815510557964274,1.945910291912446,1.6094381124340804,139.43253158430645,7.582738489423576,7.582738489423576,12.103486056760612
7.4259536576731335,-13.815510557964274,1.0986126220013874,No,7.037027615565011,GLQ,16.431676755584014,172.4480055559739,RFn,7.597897951023288,7.4259536576731335,Gd,90.13878189214674,4.174387285280252,5.552959588797586,3.7376696420928917,1.6094381124340804,1.7917596358947079,158.6827296246072,7.597897951023288,7.599901959708999,12.17303279145714
7.298445102184737,-13.815510557964274,1.0986126220013874,No,5.2417470203506475,ALQ,25.059928192235507,140.6321548606965,RFn,7.579167967907063,7.298445102184737,TA,91.65151390457225,4.248495256335073,-13.815510557964274,-13.815510557964274,1.0986126220013874,1.7917596358947079,163.71935104678258,7.579167967907063,7.579167967907063,11.960811288968735
6.833031733863787,-13.815510557964274,0.6931476805598203,No,5.932245190100531,Rec,23.47338920991172,90.88462413953131,Unf,7.57865685110601,6.833031733863787,TA,115.3256259510435,4.248495256335073,-13.815510557964274,-13.815510557964274,1.945910291912446,1.6094381124340804,121.27345763306953,7.57865685110601,7.600902460042082,11.790557201576084
6.740519360788256,6.740519360788256,1.0986126220013874,Av,-13.815510557964274,Unf,29.08607916168833,189.6293689037491,RFn,7.605392365312695,7.433666540757185,Gd,114.71268456888279,4.418840619844791,-13.815510557964274,4.7361984571664255,1.6094381124340804,1.945910291912446,114.23794580016111,7.605392365312695,7.605392365312695,12.3216309861689
6.493753841364546,6.3784261853493796,1.0986126220013874,No,-13.815510557964274,Unf,25.70992028381263,167.07822686693174,Unf,7.59337419362507,7.130898831096347,TA,73.22567856291944,3.970291932420046,-13.815510557964274,-13.815510557964274,1.7917596358947079,1.6094381124340804,97.38361080770534,7.554858521564236,7.6024013361650695,11.842229212120023
6.741700695832692,6.786716951733749,1.0986126220013874,Gd,-13.815510557964274,Unf,29.1032644388907,138.40551249094352,Fin,7.6024013361650695,7.45760929029264,Gd,111.32834320603178,4.2341065190900125,-13.815510557964274,3.871201031741224,1.6094381124340804,1.945910291912446,114.32519062585877,7.6024013361650695,7.6024013361650695,12.323855681191002
6.573680168357294,6.573680168357294,1.0589261276029098,No,6.052089171277358,Unf,17.0587221385425,138.15745671015958,Fin,7.602900462703757,7.266827348218915,Gd,88.28929720526719,4.262679891125822,-13.815510557964274,3.9318256523321686,1.6094381124340804,1.945910291912446,102.5546050328084,7.602900462703757,7.603399340239423,12.146853285875508
6.981934678084894,-13.815510557964274,0.6931476805598203,No,6.746412129748462,GLQ,11.832159608456944,77.38632707972768,RFn,7.569927655758382,6.981934678084894,TA,86.13942187523666,3.912023025428146,-13.815510557964274,1.3862946111198593,1.7917596358947079,1.6094381124340804,126.5270284332868,7.569927655758382,7.575584652070613,11.678439903456276
6.850126167204823,-13.815510557964274,0.6931476805598203,None,-13.815510557964274,Unf,0.001,161.41998768031166,Unf,7.57865685110601,6.850126167204823,Fa,101.0247494478457,4.304065106717683,-13.815510557964274,-13.815510557964274,1.0986126220013874,1.0986126220013874,9.999998191439196e-07,7.5766097674853325,7.5766097674853325,11.314474526258586
7.257707677864764,-13.815510557964274,0.6931476805598203,Av,6.851184928551944,Unf,21.771541080043,170.58593997055166,RFn,7.6043963492945945,7.257707677864764,Gd,89.93886813274892,4.094344578888768,-13.815510557964274,-13.815510557964274,1.7917596358947079,2.079441666679828,159.48009316247308,7.6043963492945945,7.6043963492945945,12.87901711877515
6.866933285503548,-13.815510557964274,1.0986126220013874,No,-13.815510557964274,Unf,25.92296281291936,100.83374951438928,Unf,7.57865685110601,6.866933285503548,TA,94.47751055674573,4.2341065190900125,-13.815510557964274,-13.815510557964274,1.0986126220013874,1.3862946111198593,98.42988200567588,7.57865685110601,7.57865685110601,11.62625415028616
7.406103381844549,-13.815510557964274,1.0986126220013874,Av,-13.815510557964274,Unf,40.47221270205028,237.63464423911452,RFn,7.6043963492945945,7.406103381844549,Gd,103.22790320935518,4.204692634316339,5.613128110037705,4.382026647173881,1.6094381124340804,2.079441666679828,174.9187718514924,7.603897969020386,7.6043963492945945,12.424806488359701
6.906754779649554,-13.815510557964274,1.0986126220013874,Av,6.664409021625918,BLQ,11.874342129145512,104.08552430833751,Unf,7.581719640634993,6.906754779649554,TA,101.01980004434775,4.2341065190900125,-13.815510557964274,4.2766661329049445,1.6094381124340804,1.6094381124340804,121.02012585786622,7.581719640634993,7.581719640634993,11.809319478031465
6.658011047154445,-13.815510557964274,0.6931476805598203,No,-13.815510557964274,Unf,27.23967696210805,106.23682028280652,Unf,7.594884387719538,6.840546530358206,TA,95.393920146936,3.912023025428146,-13.815510557964274,-13.815510557964274,1.7917596358947079,1.6094381124340804,104.94886854255716,7.565275282417066,7.580699752734767,11.283512300655001
7.238496841612756,6.975413928390531,1.3862946111198593,Mn,4.04305128537841,GLQ,36.53765182657474,172.6803448211727,RFn,7.603897969020386,7.808729307150573,Gd,139.20488497534848,4.897839807413598,6.122492811707368,4.882801930162128,1.6094381124340804,1.945910291912446,157.51889593695984,7.603399340239423,7.603897969020386,12.676076274779033
7.171656823536564,-13.815510557964274,1.0986126220013874,Gd,5.598421962702078,LwQ,21.26029164898732,106.50482736957454,RFn,7.582738489423576,7.171656823536564,Gd,96.69539803423946,4.442651268255022,4.682131236383479,-13.815510557964274,1.945910291912446,1.7917596358947079,150.8797723953394,7.582738489423576,7.596392304566456,11.970350312015434
6.841615477545968,-13.815510557964274,0.6931476805598203,Gd,6.841615477545968,GLQ,0.001,194.5811506346669,Unf,7.590852124193631,6.841615477545968,TA,84.85281374827827,4.094344578888768,5.1929568564457655,-13.815510557964274,1.6094381124340804,1.6094381124340804,121.94756656420556,7.590852124193631,7.590852124193631,11.849397701598583
6.761572769961463,-13.815510557964274,1.0986126220013874,No,6.470799505330589,ALQ,14.764823094097673,113.6684741061657,Unf,7.589841512688219,6.761572769961463,TA,83.6660026593837,4.2341065190900125,4.499809681441376,-13.815510557964274,2.079441666679828,1.6094381124340804,115.80270768866573,7.589841512688219,7.603399340239423,11.824079893614478
6.709304341477811,6.267200550438895,1.0986126220013874,Gd,6.876264612922758,GLQ,12.165525101696186,9.999998851781368e-07,Unf,7.590346946107871,7.205635177152755,TA,83.6660026593837,4.248495256335073,-13.815510557964274,-13.815510557964274,1.945910291912446,1.6094381124340804,136.6855451073276,7.554858521564236,7.596392304566456,11.585246126559158
