1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
6.633318434596166,6.797940414091002,1.0986126220013874,No,-13.815510557964274,Unf,27.31300058580163,164.4643500520705,Fin,7.6024013361650695,7.4121603355490695,Gd,83.25262759216673,4.094344578888768,4.521788587918605,4.852030271732117,1.6094381124340804,1.945910291912446,242.9597764366177,7.6024013361650695,7.602900462703757,12.016122061577773
7.216709487443672,-13.815510557964274,0.6931476805598203,Av,2.9957323235539897,ALQ,36.63331818167718,185.69680030917388,Unf,7.603399340239423,7.216709487443672,Gd,87.04596487488665,4.1108738805667535,5.545177448385813,3.332204545889489,1.6094381124340804,1.7917596358947079,393.0555456984131,7.603399340239423,7.603897969020386,12.179215191365428
6.957497371828426,6.669498091126915,1.3862946111198593,No,-13.815510557964274,Unf,27.495454187919865,179.68676837780032,Unf,7.583756301215759,7.516977225148095,TA,87.74964387961926,4.248495256335073,5.860786226314868,4.820281573669553,1.6094381124340804,1.7917596358947079,245.56073305763957,7.583756301215759,7.583756301215759,11.951180395907835
7.226209010827945,-13.815510557964274,0.6931476805598203,No,-13.815510557964274,Unf,36.9729631081957,182.69715265735073,Unf,7.577633833114499,7.226209010827945,TA,106.34848377386487,4.317488126869644,-13.815510557964274,3.401197414995488,1.6094381124340804,1.7917596358947079,394.2074614860903,7.577633833114499,7.577633833114499,11.849397701598583
7.022868086973907,-13.815510557964274,0.6931476805598203,No,4.969813306520445,GLQ,13.114877086728644,208.0375691438872,Unf,7.574558484715827,7.022868086973907,Gd,109.54451150559758,4.605170195988091,-13.815510557964274,3.5835189662338873,1.945910291912446,1.6094381124340804,288.2915026215588,7.574558484715827,7.603399340239423,11.898187865767676
7.266827348218915,-13.815510557964274,0.6931476805598203,Gd,6.522092799640741,ALQ,17.000000029411765,227.32335479673512,Unf,7.589841512688219,7.266827348218915,Gd,127.11018842327314,4.2341065190900125,-13.815510557964274,5.1929568564457655,1.945910291912446,1.6094381124340804,392.594538909461,7.589841512688219,7.589841512688219,12.17561343805062
6.5903010495703125,6.5903010495703125,1.0986126220013874,Av,-13.815510557964274,Unf,26.981475144995315,165.48844637882655,Fin,7.6043963492945945,7.283448229443445,Gd,94.96315075333169,4.174387285280252,-13.815510557964274,3.1780538720146114,1.6094381124340804,1.945910291912446,238.26010961400522,7.6043963492945945,7.6043963492945945,12.098153303316248
7.10414409380922,-13.815510557964274,1.0986126220013874,Av,6.415096960808256,GLQ,24.0208243197439,197.92099953797762,Unf,7.595889918221051,7.10414409380922,Gd,99.73464794643836,4.2341065190900125,-13.815510557964274,3.2958369030413657,1.6094381124340804,1.945910291912446,352.40474553375356,7.595889918221051,7.596392304566456,12.061046873485697
6.946975993096957,-13.815510557964274,0.6931476805598203,None,-13.815510557964274,Unf,0.001,239.03922044049668,Unf,7.575584652070613,6.946975993096957,TA,84.85281374827827,4.094344578888768,-13.815510557964274,-13.815510557964274,1.945910291912446,1.6094381124340804,9.999998983170514e-07,7.575584652070613,7.575584652070613,11.603679828247826
6.416732284146313,6.416732284146313,0.6931476805598203,Av,5.683579770740042,GLQ,17.832554528165616,208.0375691438872,RFn,7.605392365312695,7.109879463889265,Gd,54.77225575964532,3.401197414995488,4.330733353444225,5.455321119631206,1.6094381124340804,1.7917596358947079,207.37226106066328,7.605392365312695,7.605392365312695,12.065274916919362
6.929516771742123,6.622736325279627,0.6931476805598203,No,-13.815510557964274,Unf,30.854497257288116,188.35434007667394,Unf,7.565793282946381,7.480992163433223,TA,78.23042886882317,3.9318256523321686,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.945910291912446,295.25266911231535,7.565793282946381,7.575584652070613,11.77452020266639
6.867974410010875,6.006353162064787,1.3862946111198593,No,5.4847969376400325,Rec,15.132745983462486,160.01042221419743,Unf,7.589841512688219,7.220373837455479,TA,91.6787870829452,3.912023025428146,-13.815510557964274,4.86753445814789,2.079441666679828,1.6094381124340804,272.46922464658644,7.549609165680848,7.575584652070613,11.68687877210207
6.688354715192092,6.322565241722616,0.6931476805598203,No,-13.815510557964274,Unf,28.337254648254124,129.4462896039195,Unf,7.576097341135669,7.215239979465392,Gd,84.85281374827827,4.094344578888768,-13.815510557964274,4.174387285280252,1.7917596358947079,1.6094381124340804,257.6935368802845,7.569411792966707,7.598399329825217,11.740061037561944
6.742880636971148,-13.815510557964274,9.999994999180668e-07,Av,6.546785412195244,GLQ,12.288205768133931,172.28121726432664,RFn,7.602900462703757,6.742880636971148,Gd,66.5281895214352,4.2341065190900125,4.990432593581457,-13.815510557964274,1.6094381124340804,1.7917596358947079,269.1754879575804,7.602900462703757,7.602900462703757,11.91371298353398
7.301147806530796,6.6592939209656885,1.0589261276029098,Gd,6.7696419780006085,GLQ,24.718414208844386,277.44603374494466,Fin,7.6024013361650695,7.724004657118153,Gd,110.65260955350308,4.442651268255022,5.420535003697065,-13.815510557964274,1.6094381124340804,2.079441666679828,420.47260312136063,7.6024013361650695,7.6024013361650695,12.628067055592828
7.106606138546974,-13.815510557964274,0.6931476805598203,No,6.728628614280874,LwQ,0.001,164.1226772190085,Unf,7.576097341135669,7.106606138546974,TA,94.21783271228436,4.204692634316339,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.3862946111198593,266.12600280262694,7.576097341135669,7.576097341135669,11.532728092276212
7.2541778471637315,-13.815510557964274,0.6931476805598203,No,-13.815510557964274,Unf,37.08099244896231,164.80586888673335,Fin,7.602900462703757,7.2541778471637315,Gd,55.42562585122517,4.2341065190900125,2.890371813451719,2.9957323235539897,1.6094381124340804,1.945910291912446,396.0487482108816,7.602900462703757,7.602900462703757,12.093687514940978
7.033506485169531,6.828712072723936,1.0986126220013874,No,5.765191105919641,Rec,20.396078078885655,164.1226772190085,Unf,7.575584652070613,7.629489916879903,TA,97.97958971643023,4.094344578888768,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.7917596358947079,240.09053062546303,7.558516743567293,7.575584652070613,11.77143616012945
6.992096428335006,4.700480374883325,1.3862946111198593,No,-13.815510557964274,Unf,30.016662056264686,9.999999103092547e-07,Unf,7.590346946107871,7.088408779510119,TA,74.73954777090908,4.094344578888768,-13.815510557964274,4.584967488874653,1.945910291912446,1.7917596358947079,282.54131371047635,7.5600804655426606,7.599901959708999,11.28853113176688
7.413970290793217,-13.815510557964274,0.6931476805598203,No,7.054449658996498,GLQ,18.520259204449598,198.57702353062905,Fin,7.600902460042082,7.413970290793217,Ex,75.25955089555079,3.688879479113936,-13.815510557964274,4.077537460854872,1.6094381124340804,2.079441666679828,424.7714425472148,7.600902460042082,7.600902460042082,12.53537639267637
6.919683850835553,-13.815510557964274,0.6931476805598203,No,-13.815510557964274,Unf,31.811947456891097,133.3911627280826,Unf,7.5600804655426606,6.919683850835553,TA,90.90104510400307,4.077537460854872,-13.815510557964274,3.09104249881286,1.6094381124340804,1.7917596358947079,310.0316222553767,7.5600804655426606,7.575584652070613,11.681824001440487
7.430707083138737,6.905753277313468,1.6094381124340804,No,6.259581465976969,GLQ,17.349351601716993,253.7442907644151,Fin,7.585788822239649,8.033334016204526,TA,125.94840213754202,4.624972823088193,-13.815510557964274,4.143134742264548,1.0986126220013874,1.945910291912446,263.06761400372346,7.5600804655426606,7.585788822239649,12.190959007725201
6.9392539470105,-13.815510557964274,1.3862946111198593,No,-13.815510557964274,Unf,18.97366598736259,253.7442907644151,Unf,7.60040233500065,7.502186487154801,Gd,87.34987121341393,4.330733353444225,-13.815510557964274,-13.815510557964274,2.1972246884473243,1.6094381124340804,135.57382942607728,7.549609165680848,7.5989004573724115,11.849397701598583
6.963189986816311,6.770789425055769,1.0986126220013874,No,6.603943825955486,Unf,17.860571127486377,246.88481926170306,Fin,7.601402335083484,7.564757013424132,Gd,83.96427812468824,4.2341065190900125,-13.815510557964274,5.459585518399478,1.6094381124340804,1.945910291912446,320.9989764650917,7.601402335083484,7.601402335083484,12.328290278258848
6.860663672496504,-13.815510557964274,1.0986126220013874,Av,6.180016655722966,ALQ,20.688160889745614,223.49555642733742,Unf,7.588829878813886,6.860663672496504,TA,103.826778824155,4.007333203414289,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.6094381124340804,285.04501572046104,7.588829878813886,7.588829878813886,11.794337924415961
7.516433303459702,-13.815510557964274,0.6931476805598203,Av,7.138867000739174,GLQ,24.041630581139874,282.31495950748905,Unf,7.603897969020386,7.516433303459702,Ex,120.83459769867238,4.442651268255022,6.369900984540556,4.219507719881989,1.6094381124340804,2.1972246884473243,499.3231275001607,7.603897969020386,7.603897969020386,12.660327917810944
7.4024515214280004,-13.815510557964274,1.0986126220013874,No,6.5903010495703125,BLQ,23.832750596605504,329.7753854454352,Unf,7.597396320714551,7.4024515214280004,Gd,121.56479754024188,4.2341065190900125,4.2766661329049445,-13.815510557964274,1.945910291912446,1.7917596358947079,377.7682100560059,7.577633833114499,7.603897969020386,12.319401330841641
7.045776577750592,-13.815510557964274,1.0986126220013874,No,7.045776577750592,BLQ,0.001,253.7442907644151,Unf,7.580189418455006,7.045776577750592,TA,89.05616206080296,4.248495256335073,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.6094381124340804,342.8935071447376,7.580189418455006,7.580189418455006,11.794337924415961
6.856461985647218,-13.815510557964274,1.0589261276029098,No,6.02102335177671,BLQ,15.84297954931458,123.29767161953988,Unf,7.5913570472033465,6.856461985647218,TA,98.78258956415345,4.1108738805667535,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.6094381124340804,294.7568356697242,7.586296307660077,7.586296307660077,11.69107165036207
6.970730079082493,6.740519360788256,1.0986126220013874,No,5.94017125535201,Unf,19.924858870265556,189.34881489353825,RFn,7.597396320714551,7.5553819447635595,Gd,97.74456507141458,4.382026647173881,4.828313745302301,4.394449167018117,1.6094381124340804,2.079441666679828,251.00016038757417,7.597396320714551,7.597897951023288,12.27839330711445
6.818924066368417,6.57925121339899,1.0986126220013874,No,5.7037824779895345,Rec,27.6586333899562,179.0163103259855,Unf,7.575584652070613,7.399398083942975,TA,93.47192092280976,4.248495256335073,-13.815510557964274,3.6375861860421748,1.945910291912446,1.7917596358947079,322.93869906897623,7.5616417461088,7.575584652070613,12.254862809704367
7.182352112645141,-13.815510557964274,1.0986126220013874,Av,-13.815510557964274,Unf,36.27671430821706,179.0163103259855,Fin,7.6043963492945945,7.182352112645141,Gd,105.71187256405972,4.634728997938374,-13.815510557964274,2.9957323235539897,1.6094381124340804,1.945910291912446,382.4170923737324,7.6043963492945945,7.6043963492945945,12.20677739713941
7.2737863185383755,-13.815510557964274,0.6931476805598203,No,-13.815510557964274,Unf,37.97367510526207,235.88532885340769,RFn,7.585788822239649,7.2737863185383755,TA,108.24509227212106,4.2341065190900125,6.347389211407323,-13.815510557964274,1.7917596358947079,1.7917596358947079,411.38554680214884,7.585788822239649,7.585788822239649,12.128111104065868
6.982862752396587,-13.815510557964274,1.0986126220013874,No,6.598509029976913,GLQ,18.547237017949602,198.90485888917308,Fin,7.586296307660077,6.982862752396587,TA,111.96874564359467,4.2341065190900125,-13.815510557964274,-13.815510557964274,1.7917596358947079,1.6094381124340804,326.0844514744967,7.586296307660077,7.6048944813096275,11.91772368409736
7.021083965181997,-13.815510557964274,1.0986126220013874,No,6.837332815758552,ALQ,10.392304893525786,213.2171433502778,RFn,7.58120982670629,7.021083965181997,Fa,83.48652586495619,4.442651268255022,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.3862946111198593,316.867121274932,7.58120982670629,7.58120982670629,11.767567683351562
6.658011047154445,6.461468177916218,1.0986126220013874,No,5.866468059766158,GLQ,7.416198554515649,207.71292020429283,Fin,7.601901960374667,7.257707677864764,Gd,88.03408431397466,4.2341065190900125,-13.815510557964274,-13.815510557964274,1.6094381124340804,2.079441666679828,149.88142987321555,7.601901960374667,7.601901960374667,12.123234367226601
6.561030667311,6.525029659309737,1.0986126220013874,No,-13.815510557964274,Unf,25.51470166394269,108.55619044894087,Unf,7.574045005885811,7.236339343474286,TA,58.12056435548437,4.094344578888768,-13.815510557964274,-13.815510557964274,2.079441666679828,1.945910291912446,217.879696227723,7.573531263259825,7.596894438646552,11.813030057427975
6.9688503792826815,-13.815510557964274,1.0986126220013874,No,5.869296915958633,Rec,20.297783154817672,123.29767161953988,RFn,7.577633833114499,6.9688503792826815,TA,99.59919678892999,4.382026647173881,4.700480374883325,-13.815510557964274,1.6094381124340804,1.6094381124340804,320.75630182665196,7.577633833114499,7.577633833114499,11.759785542909567
7.491087594092911,-13.815510557964274,0.6931476805598203,Gd,7.356918242994183,GLQ,15.000000033333333,315.0212802834558,Fin,7.6024013361650695,7.491087594092911,Ex,108.83933113080032,4.2766661329049445,6.331501851673051,3.8918203185187896,1.6094381124340804,2.1972246884473243,489.32238640415653,7.6024013361650695,7.602900462703757,12.832011076399343
7.103322063348481,-13.815510557964274,0.6931476805598203,No,6.799055863173623,GLQ,17.860571127486377,166.1704133065447,Unf,7.599901959708999,7.103322063348481,TA,67.08203933244725,3.465735934049726,4.753590199727054,4.828313745302301,1.6094381124340804,1.7917596358947079,359.0238682847708,7.599901959708999,7.599901959708999,12.007621706812433
6.905753277313468,6.638567790475421,1.3862946111198593,No,-13.815510557964274,Unf,24.413111251948205,223.49555642733742,Unf,7.595387279356737,7.4742048070636615,Gd,84.85281374827827,4.094344578888768,-13.815510557964274,-13.815510557964274,1.945910291912446,1.945910291912446,203.02251423767063,7.5600804655426606,7.575584652070613,11.964001084336815
6.741700695832692,7.013915475709808,1.3862946111198593,Av,-13.815510557964274,Unf,29.1032644388907,177.00164965062086,Fin,7.602900462703757,7.580189418455006,Gd,108.60939186368736,4.077537460854872,-13.815510557964274,3.871201031741224,1.6094381124340804,1.945910291912446,268.92170054286413,7.602900462703757,7.603399340239423,12.27839330711445
7.096721379322575,-13.815510557964274,1.0986126220013874,No,6.642486802671037,ALQ,21.000000023809523,213.86265719401186,RFn,7.589335823676434,7.096721379322575,TA,106.06601718269617,4.2341065190900125,-13.815510557964274,3.7376696420928917,1.7917596358947079,1.7917596358947079,357.13588076124097,7.589335823676434,7.589335823676434,12.013700752888779
6.7730803767997,6.4769723644281445,1.0986126220013874,No,6.131226491657054,BLQ,20.346989973949462,135.88839033275858,Unf,7.579678823601181,7.32909373690276,TA,106.50821565024926,4.356708839510104,5.1929568564457655,-13.815510557964274,1.6094381124340804,1.6094381124340804,275.75287547038187,7.579678823601181,7.579678823601181,11.877568578565082
6.679599187100664,5.880532989193997,1.0986126220013874,No,6.599870500573381,BLQ,7.810249739925094,108.55619044894087,Unf,7.561121590050529,7.0509894479345965,Gd,73.72923437144861,3.688879479113936,-13.815510557964274,4.564348201884503,2.079441666679828,1.3862946111198593,255.8958618722654,7.561121590050529,7.6043963492945945,11.740061037561944
6.954638865835186,-13.815510557964274,1.0986126220013874,None,-13.815510557964274,Unf,0.001,172.28121726432664,Unf,7.575584652070613,6.954638865835186,TA,84.85281374827827,4.094344578888768,-13.815510557964274,3.2958369030413657,1.6094381124340804,1.6094381124340804,9.999998983170514e-07,7.575584652070613,7.575584652070613,11.495779306145431
6.786716951733749,-13.815510557964274,0.6931476805598203,No,-13.815510557964274,Unf,13.784048788364034,120.74664661441132,Unf,7.569411792966707,6.786716951733749,TA,76.05261337390057,3.912023025428146,-13.815510557964274,2.9957323235539897,2.079441666679828,1.6094381124340804,81.14422528608237,7.569411792966707,7.5989004573724115,11.421906066594012
6.849066283693903,-13.815510557964274,0.6931476805598203,Gd,6.849066283693903,GLQ,0.001,231.1371849687915,Unf,7.590346946107871,6.849066283693903,TA,83.85702117890905,4.2341065190900125,-13.815510557964274,-13.815510557964274,1.6094381124340804,1.6094381124340804,293.0197448977259,7.590346946107871,7.590346946107871,11.820116003817407
6.763884909717169,6.804614521171271,1.0986126220013874,No,5.991464549607982,GLQ,21.587033168084957,232.08849877910853,RFn,7.603399340239423,7.477604243763199,Gd,99.0101004998985,4.317488126869644,-13.815510557964274,4.682131236383479,1.6094381124340804,1.945910291912446,273.7333508986753,7.603399340239423,7.603399340239423,12.331382836500032
7.259819611066421,7.070724108109895,1.3862946111198593,No,-13.815510557964274,Unf,37.32291522643964,286.56031229437383,Fin,7.60040233500065,7.862882035026254,Gd,121.54834429559294,4.682131236383479,5.1059454799611865,3.401197414995488,1.6094381124340804,2.1972246884473243,400.1837119040418,7.60040233500065,7.60040233500065,12.716402146250475
6.815639991170823,-13.815510557964274,0.6931476805598203,No,6.122492811707368,Rec,21.35415652747727,121.4766916216871,RFn,7.579678823601181,6.815639991170823,TA,100.74720840301234,4.248495256335073,9.999994999180668e-07,-13.815510557964274,1.6094381124340804,1.6094381124340804,285.29507800951836,7.579678823601181,7.579678823601181,11.648330101985165
6.782192057140578,-13.815510557964274,0.6931476805598203,None,-13.815510557964274,Unf,0.001,133.3911627280826,Unf,7.57865685110601,6.782192057140578,TA,112.7031499160516,4.248495256335073,-13.815510557964274,3.8066625119925415,1.6094381124340804,1.6094381124340804,9.999998983170514e-07,7.57865685110601,7.57865685110601,11.48246625749583
7.198183577849886,-13.815510557964274,0.6931476805598203,No,5.583496312541097,GLQ,33.74907407618763,202.50336024903538,Fin,7.599901959708999,7.198183577849886,Gd,63.718129296143026,3.5263605540279257,-13.815510557964274,4.219507719881989,1.6094381124340804,1.7917596358947079,402.9343199724299,7.599901959708999,7.60040233500065,12.106252310253488
7.638198244767475,-13.815510557964274,0.6931476805598203,Gd,7.23417718047135,GLQ,26.26785109216207,307.8859102265634,Unf,7.603897969020386,7.638198244767475,Ex,117.86008654756706,4.6728288438077,-13.815510557964274,5.433722007921052,1.6094381124340804,2.3025851929940404,550.2873256978262,7.603897969020386,7.603897969020386,13.049792684571644
7.191429330789392,7.092573716805934,1.3862946111198593,Av,4.025351708592292,LwQ,34.612136614199365,278.36036564857136,RFn,7.598399329825217,7.836369760940225,Gd,110.71133637076196,4.174387285280252,6.240275847120087,4.584967488874653,1.6094381124340804,2.079441666679828,382.88118790018785,7.598399329825217,7.598399329825217,12.577636201966104
6.888572460584731,6.668228249688052,1.0986126220013874,No,6.343880435883801,ALQ,12.727922100641566,108.55619044894087,Unf,7.569927655758382,7.477604243763199,Gd,84.85281374827827,4.094344578888768,5.5294290914796775,-13.815510557964274,1.945910291912446,1.6094381124340804,239.045011427243,7.568895663923258,7.575584652070613,12.072541252911366
7.393263095379223,-13.815510557964274,0.6931476805598203,Gd,7.3607399036940055,Unf,0.001,211.27804335421482,Unf,7.603897969020386,7.393263095379223,Gd,68.92024376770587,3.7841896566455335,6.175867272184763,-13.815510557964274,1.6094381124340804,2.079441666679828,440.96294194415276,7.603897969020386,7.6043963492945945,12.367340793130552
7.275172320145292,6.551080336471976,1.3862946111198593,Gd,6.546785412195244,Rec,27.33130075572694,161.72661667317246,Fin,7.579678823601181,7.670428522657111,Gd,398.74804074879165,4.2341065190900125,6.1569789877042,4.584967488874653,1.945910291912446,1.7917596358947079,411.8411055023225,7.579678823601181,7.603897969020386,12.531772785173086
7.327123292916755,-13.815510557964274,1.0589261276029098,No,-13.815510557964274,Unf,35.171010804354204,316.7996045329906,Unf,7.594884387719538,7.9284060265408955,Gd,116.18950039052582,4.317488126869644,-13.815510557964274,6.218600121683761,2.1972246884473243,2.3025851929940404,363.9678871921804,7.545918151737585,7.600902460042082,12.69158046131495
7.038783542265734,6.5903010495703125,1.0986126220013874,No,-13.815510557964274,Unf,24.186773265568103,191.33437251827692,Fin,7.59287028834885,7.53262361932412,TA,109.95453606377501,4.356708839510104,4.304065106717683,4.718498880223666,1.945910291912446,1.7917596358947079,200.01831981593648,7.59287028834885,7.6024013361650695,12.08953882927984
7.32974968969725,-13.815510557964274,1.0986126220013874,Av,7.244227516317636,GLQ,11.180339932220308,212.24807480179723,RFn,7.600902460042082,7.32974968969725,Gd,95.393920146936,4.248495256335073,5.497168229391563,3.5835189662338873,1.6094381124340804,1.945910291912446,430.1857905673172,7.600902460042082,7.600902460042082,12.367340793130552
7.359467638892158,-13.815510557964274,1.0986126220013874,Gd,-13.815510557964274,Unf,39.63584237782767,269.18712688558776,Fin,7.6043963492945945,7.359467638892158,Gd,104.83797022548653,4.488636380968095,4.382026647173881,3.5835189662338873,1.6094381124340804,2.079441666679828,440.5152413282826,7.6043963492945945,7.6043963492945945,12.384218830917831
6.679599187100664,-13.815510557964274,0.6931476805598203,No,-13.815510557964274,Unf,28.2134719770538,9.999999103092547e-07,Unf,7.590346946107871,6.679599187100664,TA,93.68564458336186,4.204692634316339,-13.815510557964274,-13.815510557964274,1.945910291912446,1.6094381124340804,255.8958618722654,7.554858521564236,7.575584652070613,11.350406535484218
7.228388452299293,6.9017372076626105,1.3862946111198593,No,-13.815510557964274,Unf,31.52776555672793,176.32899070786377,RFn,7.59337419362507,7.771488760539201,TA,81.24038405251417,4.094344578888768,-13.815510557964274,5.659482219243942,1.3862946111198593,1.6094381124340804,305.6171062917389,7.545389750140365,7.5832475248122675,11.585246126559158
6.687108609113397,6.507277713877549,1.0986126220013874,No,-13.815510557964274,Unf,19.59591796778094,166.1704133065447,RFn,7.596392304566456,7.294377299968169,Gd,103.84603989079218,4.2341065190900125,4.330733353444225,-13.815510557964274,1.6094381124340804,1.945910291912446,142.77300266349468,7.596392304566456,7.596894438646552,11.982929094222214
6.866933285503548,-13.815510557964274,-13.815510557964274,Av,6.473890697895484,GLQ,0.001,153.10497429365768,Unf,7.5832475248122675,6.866933285503548,TA,101.22252714193615,4.2341065190900125,-13.815510557964274,-13.815510557964274,2.1972246884473243,1.3862946111198593,217.076061883697,7.5832475248122675,7.601402335083484,11.884489021409609
6.598509029976913,7.006695227742838,1.3862946111198593,Av,-13.815510557964274,Unf,27.055498535417897,155.87510087368761,Fin,7.603399340239423,7.516433303459702,TA,148.08781179084252,4.094344578888768,-13.815510557964274,3.688879479113936,1.6094381124340804,1.6094381124340804,239.30649990466068,7.603399340239423,7.603399340239423,12.165979551968935
7.177018766673842,-13.815510557964274,1.0986126220013874,No,6.496774991694158,ALQ,0.001,193.64521523470174,RFn,7.587817220500012,7.177018766673842,Gd,100.6975670063582,4.356708839510104,4.5951198602356,-13.815510557964274,1.7917596358947079,1.7917596358947079,316.867121274932,7.587817220500012,7.60040233500065,12.106252310253488
7.634820678228868,6.352629398061727,1.0986126220013874,Av,-13.815510557964274,Unf,46.40043104325648,260.5636390688196,Fin,7.603897969020386,7.879669914982647,Ex,117.0170927728082,4.653960359681333,6.648984551320113,4.430816810748075,1.6094381124340804,2.1972246884473243,566.5161414369347,7.603897969020386,7.603897969020386,12.8479265317052
6.516193077522254,6.120297421148752,1.0589261276029098,No,-13.815510557964274,Unf,26.000000019230768,93.36681108119188,Unf,7.570958583684209,7.030857477000294,TA,75.63068161136722,3.9512437378121965,-13.815510557964274,-13.815510557964274,1.7917596358947079,1.6094381124340804,224.547808996395,7.570958583684209,7.575584652070613,11.104957226658984
6.866933285503548,6.907755279982137,1.3862946111198593,No,-13.815510557964274,Unf,30.983866785796767,165.48844637882655,Unf,7.5766097674853325,7.580699752734767,TA,87.1550342837406,4.094344578888768,5.886104034227934,-13.815510557964274,1.6094381124340804,1.6094381124340804,297.2338926839971,7.5766097674853325,7.5766097674853325,11.732060994894931
7.042286172813869,-13.815510557964274,1.0986126220013874,No,3.2188758648682,BLQ,15.71623367731595,143.32163206053272,Unf,7.581719640634993,7.042286172813869,TA,95.93747964690338,4.262679891125822,-13.815510557964274,4.477336825841843,1.6094381124340804,1.6094381124340804,341.9387129636,7.582229194785885,7.582229194785885,11.728036844595238
6.962243465213176,-13.815510557964274,-13.815510557964274,No,6.962243465213176,GLQ,0.001,223.49555642733742,Unf,7.590852124193631,6.962243465213176,TA,83.54040938970793,4.1588830989846715,-13.815510557964274,4.025351708592292,1.6094381124340804,1.7917596358947079,320.75630182665196,7.590852124193631,7.590852124193631,11.877568578565082
